year,step8,time_id,concurrent_represented_population,concurrent_cities,inversion_threshold_c
2025,28,1039,13870511.00959,33,0.5
2025,29,1040,20881889.4853,41,0.5
2025,30,1041,16740009.113680001,23,0.5
2025,31,1042,4001998.0832399996,12,0.5
2025,32,1043,5471914.364349999,10,0.5
2025,33,1044,1144485.708,1,0.5
2025,35,1046,564625.64622,3,0.5
2025,36,1047,400436.48017,2,0.5
2025,37,1048,116980.7215,1,0.5
2025,42,1053,123131.252,1,0.5
2025,43,1054,344575.60932,3,0.5
2025,45,1056,517707.4456,1,0.5
2025,46,1057,11529818.727799999,10,0.5
